,video,label,split,original
835,dpsfsvflio.mp4,FAKE,train,zsvfzkpjur.mp4
836,rhxgcqmcuh.mp4,FAKE,train,tyhykbqbab.mp4
837,vglpsurlpe.mp4,FAKE,train,hrmqefifhs.mp4
838,aebybbzzdp.mp4,FAKE,train,nefdyhzqtb.mp4
839,tgwpcoljin.mp4,REAL,train,
840,kukfxxfuxw.mp4,FAKE,train,ixqaiwtldi.mp4
841,xtouptjifb.mp4,FAKE,train,fkseutlgmb.mp4
842,nierjgguuk.mp4,FAKE,train,bpxxmxuvuy.mp4
843,jsbrememgc.mp4,FAKE,train,ilijyjnnde.mp4
844,glvdukqcbn.mp4,FAKE,train,olwhakyyau.mp4
845,qfjxksudna.mp4,FAKE,train,vhqzxlahov.mp4
846,yososwkiui.mp4,FAKE,train,jfdujlungr.mp4
847,aebrgxdalw.mp4,FAKE,train,cteqlloxwu.mp4
848,yydrympyol.mp4,FAKE,train,ttshpcbltc.mp4
849,sjwhlpivbd.mp4,FAKE,train,qydoetemno.mp4
850,jsqtbnxnpb.mp4,FAKE,train,ozrvtdtxug.mp4
851,uovwbmkbjy.mp4,FAKE,train,hqgndlnyvu.mp4
852,salsuwvckq.mp4,FAKE,train,mkdvewbfie.mp4
853,fsdqterpek.mp4,FAKE,train,eliazncrwl.mp4
854,gvlsustfbo.mp4,FAKE,train,ggtwbjkxic.mp4
855,fdazieinpw.mp4,FAKE,train,ubbzrfgzer.mp4
856,ueftcpewmr.mp4,FAKE,train,hfcxlucrbj.mp4
857,bsttzosatq.mp4,FAKE,train,irjbukzjqt.mp4
858,ofwtafbdtp.mp4,FAKE,train,igydssgspa.mp4
859,gzhxxfhpyx.mp4,FAKE,train,nuayllevfl.mp4
860,ongutcrqme.mp4,FAKE,train,hqgndlnyvu.mp4
861,cobcvmzdph.mp4,FAKE,train,uetfcmaryk.mp4
862,fiiwmeedpe.mp4,REAL,train,
863,mzrluleznq.mp4,FAKE,train,ozrvtdtxug.mp4
864,caygzclxfm.mp4,FAKE,train,jlbcbzbacz.mp4
865,frzcjhetav.mp4,FAKE,train,ucfuqbrrcc.mp4
866,vnfyclbwlb.mp4,FAKE,train,sefciimtoz.mp4
867,aamjfukxwp.mp4,REAL,train,
868,bdtdtlhyha.mp4,FAKE,train,qvyxncyhua.mp4
869,jagflalxhl.mp4,FAKE,train,kgamulnbhn.mp4
870,bohwfyympd.mp4,FAKE,train,dscprfjses.mp4
871,dhvibkkpax.mp4,FAKE,train,tyhykbqbab.mp4
872,trlsaggttc.mp4,REAL,train,
873,fftfdezrnh.mp4,FAKE,train,mmvggsnizy.mp4
874,bbjqbowaaq.mp4,FAKE,train,savqrjnncg.mp4
875,ywiopkwcrj.mp4,REAL,train,
876,fdfkgybqpx.mp4,FAKE,train,quwwzmlnqa.mp4
877,ufulktfywv.mp4,FAKE,train,qvyxncyhua.mp4
878,fzufuzbgra.mp4,FAKE,train,ggtwbjkxic.mp4
879,umcfiohdme.mp4,FAKE,train,ofntcunuqn.mp4
880,auyrrevsns.mp4,FAKE,train,mkdvewbfie.mp4
881,aegeiboeus.mp4,FAKE,train,arwiyweadv.mp4
882,ebjflxoidl.mp4,FAKE,train,uetfcmaryk.mp4
883,zgkvhssfev.mp4,FAKE,train,kgamulnbhn.mp4
884,fsbabrxhqy.mp4,FAKE,train,bpxxmxuvuy.mp4
885,cdubvdkuby.mp4,FAKE,train,xkzavewqnh.mp4
886,dgizmspftn.mp4,FAKE,train,kgamulnbhn.mp4
887,jnzhqeyysi.mp4,FAKE,train,aeolxtsnfc.mp4
888,csfssvnwsp.mp4,FAKE,train,dxepehnhgm.mp4
889,shwkznunyp.mp4,FAKE,train,pharlnoque.mp4
890,vzyigmkacd.mp4,FAKE,train,ucfuqbrrcc.mp4
891,xmnohpdmqa.mp4,FAKE,train,korrsqtkke.mp4
892,bsmnmuyakc.mp4,FAKE,train,irjbukzjqt.mp4
893,loterabbxs.mp4,FAKE,train,pnvwghaiir.mp4
894,ellvxntech.mp4,FAKE,train,fkseutlgmb.mp4
895,qjrehkhxft.mp4,FAKE,train,tcguvulxvo.mp4
896,uossxdapws.mp4,FAKE,train,igydssgspa.mp4
897,jlbcbzbacz.mp4,REAL,train,
898,abmdetdeok.mp4,FAKE,train,qvyxncyhua.mp4
899,mjzhdjujih.mp4,FAKE,train,qydoetemno.mp4
900,yarwpoqqdi.mp4,FAKE,train,kngzdgpmbc.mp4
901,jdsganedqh.mp4,FAKE,train,fiiwmeedpe.mp4
902,rgpwvpxzgl.mp4,FAKE,train,kwqjbgikku.mp4
903,ctjqfwivhb.mp4,FAKE,train,jmzkawfzqt.mp4
904,kelhpwdpde.mp4,FAKE,train,xkzavewqnh.mp4
905,vwjegddiex.mp4,FAKE,train,jzupyirlgk.mp4
906,rjozjwvmku.mp4,FAKE,train,hfcxlucrbj.mp4
907,njhdmaeykp.mp4,FAKE,train,bnsxuqhoei.mp4
908,bvqvuhzzrq.mp4,FAKE,train,trlsaggttc.mp4
909,jxpodcendq.mp4,REAL,train,
910,jkvhhqmgys.mp4,FAKE,train,zmjrnwkrzp.mp4
911,qkptrvsobe.mp4,FAKE,train,qvyxncyhua.mp4
912,vuuevgbesz.mp4,FAKE,train,hqgndlnyvu.mp4
913,idpyzjmfvr.mp4,FAKE,train,kgamulnbhn.mp4
914,vvvzsluzws.mp4,FAKE,train,jxpodcendq.mp4
915,mbrnowangw.mp4,FAKE,train,bfcejaynie.mp4
916,aynvjgamgi.mp4,FAKE,train,nefdyhzqtb.mp4
917,brukfvnunx.mp4,FAKE,train,hrmqefifhs.mp4
918,aslagfljgq.mp4,FAKE,train,mkdvewbfie.mp4
919,owfwbipthh.mp4,FAKE,train,arwiyweadv.mp4
920,npeqjyptma.mp4,FAKE,train,ixqaiwtldi.mp4
921,uqfebqqyan.mp4,FAKE,train,tbeqvpohue.mp4
922,gpgubeivem.mp4,REAL,train,
923,fpliemtlco.mp4,FAKE,train,olwhakyyau.mp4
924,vlxzbbftdc.mp4,FAKE,train,korrsqtkke.mp4
925,qmuhbyclhk.mp4,FAKE,train,sondipaqyg.mp4
926,xmydcntkxj.mp4,FAKE,train,eliazncrwl.mp4
927,pdelmalwsz.mp4,REAL,train,
928,njrpcrpkvt.mp4,FAKE,train,irjbukzjqt.mp4
929,hnxhwfttpy.mp4,FAKE,train,aamjfukxwp.mp4
930,bszswtwrra.mp4,REAL,train,
931,wgekoqdgny.mp4,FAKE,train,cbqdpfnktj.mp4
932,zttwbcqkrt.mp4,FAKE,train,wzrzjdwssl.mp4
933,ewehqnfmvr.mp4,FAKE,train,gpgubeivem.mp4
934,qpfxypliml.mp4,FAKE,train,qvyxncyhua.mp4
935,lczxunqhdo.mp4,FAKE,train,eliazncrwl.mp4
936,rclpjrzvrt.mp4,FAKE,train,jmzkawfzqt.mp4
937,kddrzelzce.mp4,FAKE,train,slvfmkhsuf.mp4
938,ieoardezfz.mp4,FAKE,train,eliazncrwl.mp4
939,vshavmtpst.mp4,REAL,train,
940,adfufsvmcl.mp4,FAKE,train,ubbzrfgzer.mp4
941,mgintdeaii.mp4,FAKE,train,sefciimtoz.mp4
942,ixqaiwtldi.mp4,REAL,train,
943,zmqoqpzpuf.mp4,FAKE,train,unnvrkthai.mp4
944,vexotpgdtv.mp4,FAKE,train,slvfmkhsuf.mp4
945,uqoctszbev.mp4,FAKE,train,hqgndlnyvu.mp4
946,ngvbavyoqd.mp4,FAKE,train,tyhykbqbab.mp4
947,korrsqtkke.mp4,REAL,train,
948,gcckmhlhfr.mp4,FAKE,train,wzrzjdwssl.mp4
949,nweuuovoaa.mp4,FAKE,train,ixqaiwtldi.mp4
950,aednqykqfh.mp4,FAKE,train,tgwpcoljin.mp4
951,dhbixobmeu.mp4,FAKE,train,pnvwghaiir.mp4
952,nkcqdkoimm.mp4,FAKE,train,pnvwghaiir.mp4
953,mwlthmfjmc.mp4,FAKE,train,zmjrnwkrzp.mp4
954,mguvbpjjwd.mp4,FAKE,train,vshavmtpst.mp4
955,bmqxraeqaw.mp4,FAKE,train,vhqzxlahov.mp4
956,pharlnoque.mp4,REAL,train,
957,pqdixqyrnn.mp4,FAKE,train,cteqlloxwu.mp4
958,yuueakgoev.mp4,FAKE,train,hfcxlucrbj.mp4
959,xjfourpghd.mp4,REAL,train,
960,hfcxlucrbj.mp4,REAL,train,
961,fkseutlgmb.mp4,REAL,train,
962,bphuuuhabb.mp4,FAKE,train,tgwpcoljin.mp4
963,ohzmvxbaio.mp4,FAKE,train,slvfmkhsuf.mp4
964,vswoxprwgl.mp4,FAKE,train,nuayllevfl.mp4
965,wmvpbihyvs.mp4,FAKE,train,qydoetemno.mp4
966,ycxkcnwrbw.mp4,FAKE,train,irjbukzjqt.mp4
967,ncvttqmssc.mp4,REAL,train,
968,cagoqwiopu.mp4,FAKE,train,ofntcunuqn.mp4
969,kzgfvvedjk.mp4,FAKE,train,ubbzrfgzer.mp4
970,qbcwxidpbe.mp4,FAKE,train,arwiyweadv.mp4
971,dhweakfwyf.mp4,FAKE,train,unnvrkthai.mp4
972,bpbapwtwfa.mp4,FAKE,train,ofntcunuqn.mp4
973,efmnwgoyrj.mp4,FAKE,train,tyhykbqbab.mp4
974,rfqkpuctnz.mp4,FAKE,train,jfdujlungr.mp4
975,bbjtivfdzq.mp4,FAKE,train,xkzavewqnh.mp4
976,zrqhqmlwpy.mp4,FAKE,train,ncvttqmssc.mp4
977,bjhglfghge.mp4,FAKE,train,zmjrnwkrzp.mp4
978,uwsxymmirf.mp4,FAKE,train,quwwzmlnqa.mp4
979,pwzzorrlkk.mp4,FAKE,train,fkseutlgmb.mp4
980,yvzzgykljx.mp4,FAKE,train,gpgubeivem.mp4
981,wrllqvmdid.mp4,FAKE,train,pharlnoque.mp4
982,tmgdrjjalz.mp4,FAKE,train,pdelmalwsz.mp4
983,wzrzjdwssl.mp4,REAL,train,
984,zmjrnwkrzp.mp4,REAL,train,
985,vlrozxsbcq.mp4,FAKE,train,ucfuqbrrcc.mp4
986,fcjgetycim.mp4,FAKE,train,jlbcbzbacz.mp4
987,aywtqiwded.mp4,FAKE,train,tbeqvpohue.mp4
988,poyajjsybi.mp4,FAKE,train,dmadqljrab.mp4
989,qvyxncyhua.mp4,REAL,train,
990,iuttprjxhf.mp4,FAKE,train,pdelmalwsz.mp4
991,hqgndlnyvu.mp4,REAL,train,
992,jniamiezfj.mp4,FAKE,train,rpwqeunuvn.mp4
993,slvfmkhsuf.mp4,REAL,train,
994,qgrejnsnfh.mp4,FAKE,train,sefciimtoz.mp4
995,kuoliszvvz.mp4,FAKE,train,dxepehnhgm.mp4
996,hyacxfznfc.mp4,FAKE,train,booejmgaqh.mp4
997,btyfnqjhhm.mp4,FAKE,train,sondipaqyg.mp4
998,lkkzcncavi.mp4,FAKE,train,igydssgspa.mp4
999,isbaammqru.mp4,FAKE,train,bpxxmxuvuy.mp4
1000,vsslkksnic.mp4,FAKE,train,wzrzjdwssl.mp4
1001,eoshdeycui.mp4,FAKE,train,eztwadaxde.mp4
1002,swqtkkpdkq.mp4,FAKE,train,mmvggsnizy.mp4
1003,ymoyngystn.mp4,FAKE,train,zyeaapjwyg.mp4
1004,bjdnvdiorc.mp4,FAKE,train,pdelmalwsz.mp4
1005,bpxxmxuvuy.mp4,REAL,train,
1006,extthfnusg.mp4,FAKE,train,ttshpcbltc.mp4
1007,mftwrjybnb.mp4,FAKE,train,ilijyjnnde.mp4
1008,afaxsgqksm.mp4,FAKE,train,rpwqeunuvn.mp4
1009,ewnoyoiotj.mp4,FAKE,train,qvyxncyhua.mp4
1010,dxemcmxlan.mp4,FAKE,train,qydoetemno.mp4
1011,dbbefxhmfk.mp4,FAKE,train,xjfourpghd.mp4
1012,dvgtnbiaoo.mp4,FAKE,train,igydssgspa.mp4
1013,mkdvewbfie.mp4,REAL,train,
1014,sdqjjttckw.mp4,FAKE,train,tgwpcoljin.mp4
1015,toxsrzsksc.mp4,FAKE,train,ywiopkwcrj.mp4
1016,itqhlrleio.mp4,FAKE,train,sefciimtoz.mp4
1017,hzjmslmkue.mp4,FAKE,train,mmvggsnizy.mp4
1018,kpijegiuth.mp4,FAKE,train,slvfmkhsuf.mp4
1019,lopbgtvlqi.mp4,FAKE,train,eztwadaxde.mp4
1020,julkwjicct.mp4,FAKE,train,eztwadaxde.mp4
1021,kfuflhqnpj.mp4,FAKE,train,xjefxshzbg.mp4
1022,obtizvjhmw.mp4,FAKE,train,wugkgprala.mp4
1023,lrlfhgddzm.mp4,FAKE,train,mkdvewbfie.mp4
1024,vwnbgvgzfc.mp4,FAKE,train,sefciimtoz.mp4
1025,mdnsekdbta.mp4,FAKE,train,gpgubeivem.mp4
1026,ttshpcbltc.mp4,REAL,train,
1027,ehprcizkpq.mp4,FAKE,train,rpwqeunuvn.mp4
1028,jlwrjxfwdi.mp4,FAKE,train,zmjrnwkrzp.mp4
1029,nxepolnpgo.mp4,FAKE,train,ncvttqmssc.mp4
1030,kmzhrokipl.mp4,FAKE,train,zsvfzkpjur.mp4
1031,ezljdafkkh.mp4,FAKE,train,hrmqefifhs.mp4
1032,xjtckaejyi.mp4,FAKE,train,gpgubeivem.mp4
1033,vmxjsdkuju.mp4,FAKE,train,fiiwmeedpe.mp4
1034,qjbwmqfnyo.mp4,FAKE,train,sefciimtoz.mp4
1035,hlzmydxvvf.mp4,FAKE,train,ubbzrfgzer.mp4
1036,qydoetemno.mp4,REAL,train,
1037,mmwwmqjezi.mp4,FAKE,train,nuayllevfl.mp4
1038,ncckmopfoj.mp4,FAKE,train,vshavmtpst.mp4
1039,abydcbpvfl.mp4,FAKE,train,sefciimtoz.mp4
1040,gqlqikaara.mp4,FAKE,train,hrmqefifhs.mp4
1041,izrxqbhkca.mp4,FAKE,train,fiiwmeedpe.mp4
1042,kjgbyidnby.mp4,FAKE,train,tcguvulxvo.mp4
1043,cubernsric.mp4,FAKE,train,wugkgprala.mp4
1044,booejmgaqh.mp4,REAL,train,
1045,vqbrffjwbj.mp4,FAKE,train,quwwzmlnqa.mp4
1046,rmeazmvqhm.mp4,FAKE,train,kwqjbgikku.mp4
1047,qcvfnunaii.mp4,FAKE,train,kgamulnbhn.mp4
1048,mvpjvgexli.mp4,FAKE,train,trlsaggttc.mp4
1049,kwqjbgikku.mp4,REAL,train,
1050,habybzgzxe.mp4,FAKE,train,unnvrkthai.mp4
1051,qawlzyeanh.mp4,FAKE,train,cteqlloxwu.mp4
1052,pasfalkyou.mp4,FAKE,train,xkzavewqnh.mp4
1053,redeywjpuw.mp4,FAKE,train,fkseutlgmb.mp4
1054,jurznbpwvc.mp4,FAKE,train,nefdyhzqtb.mp4
1055,gouxvhsmgr.mp4,FAKE,train,eztwadaxde.mp4
1056,lrsrvursst.mp4,FAKE,train,booejmgaqh.mp4
1057,yunxskqhec.mp4,FAKE,train,jlbcbzbacz.mp4
1058,flynvldesl.mp4,FAKE,train,ttshpcbltc.mp4
1059,fvufsmerkn.mp4,FAKE,train,ggtwbjkxic.mp4
1060,yzkzvozzth.mp4,FAKE,train,olwhakyyau.mp4
1061,nswmgtflfq.mp4,FAKE,train,aeolxtsnfc.mp4
1062,pxpbqjnvfb.mp4,FAKE,train,ilijyjnnde.mp4
1063,cnplpnqrfn.mp4,FAKE,train,bfcejaynie.mp4
1064,bnvtgmfunt.mp4,FAKE,train,tgwpcoljin.mp4
1065,pescizvikx.mp4,FAKE,train,ggtwbjkxic.mp4
1066,svsqmlgoch.mp4,FAKE,train,hfcxlucrbj.mp4
1067,tcguvulxvo.mp4,REAL,train,
1068,cflajhyjwz.mp4,FAKE,train,ywiopkwcrj.mp4
1069,jbebqobxeb.mp4,FAKE,train,arwiyweadv.mp4
1070,flfzlkjocf.mp4,REAL,train,
1071,dyuxqtrhxj.mp4,FAKE,train,ofntcunuqn.mp4
1072,zrsapyclqt.mp4,FAKE,train,tcguvulxvo.mp4
1073,dioxvkiwze.mp4,FAKE,train,qdantvtdji.mp4
1074,hmtslfgekh.mp4,FAKE,train,igydssgspa.mp4
1075,ddrtwbrvvq.mp4,FAKE,train,bpxxmxuvuy.mp4
1076,ilijyjnnde.mp4,REAL,train,
1077,djlbwxsyud.mp4,FAKE,train,vshavmtpst.mp4
1078,ynaxskshcg.mp4,FAKE,train,wugkgprala.mp4
1079,zsvfzkpjur.mp4,REAL,train,
1080,ohxsunoiye.mp4,FAKE,train,ywiopkwcrj.mp4
1081,xjbgqsdmvu.mp4,FAKE,train,nuayllevfl.mp4
1082,gixdxjcfoo.mp4,FAKE,train,dmadqljrab.mp4
1083,pphswoggxd.mp4,FAKE,train,tgwpcoljin.mp4
1084,arwiyweadv.mp4,REAL,train,
1085,icsyoswwvq.mp4,FAKE,train,tcguvulxvo.mp4
1086,wyuwklxctg.mp4,FAKE,train,nefdyhzqtb.mp4
1087,ucfuqbrrcc.mp4,REAL,train,
1088,ehdyzxlyra.mp4,FAKE,train,kgamulnbhn.mp4
1089,ksqybmrwyg.mp4,FAKE,train,booejmgaqh.mp4
1090,pyatfykggq.mp4,FAKE,train,korrsqtkke.mp4
1091,fowsqtlwmo.mp4,FAKE,train,slvfmkhsuf.mp4
1092,ekppovddnl.mp4,FAKE,train,eztwadaxde.mp4
1093,inkxsksvfs.mp4,FAKE,train,tgwpcoljin.mp4
1094,vubcopfzqw.mp4,FAKE,train,flfzlkjocf.mp4
1095,eryipdpinw.mp4,FAKE,train,eztwadaxde.mp4
1096,abdgairkrk.mp4,FAKE,train,ixqaiwtldi.mp4
1097,vptdxpdmyk.mp4,FAKE,train,ozrvtdtxug.mp4
1098,nefdyhzqtb.mp4,REAL,train,
1099,bziiryxwqb.mp4,FAKE,train,sondipaqyg.mp4
1100,qugdksqaia.mp4,FAKE,train,vhqzxlahov.mp4
1101,bbeouqcdzs.mp4,FAKE,train,dscprfjses.mp4
1102,rjfjbjxqcw.mp4,FAKE,train,kngzdgpmbc.mp4
1103,jhiktmavev.mp4,FAKE,train,qydoetemno.mp4
1104,ufmoxddxcd.mp4,FAKE,train,savqrjnncg.mp4
1105,ggtwbjkxic.mp4,REAL,train,
1106,scunminwyb.mp4,FAKE,train,jfdujlungr.mp4
1107,roabvhmgnb.mp4,FAKE,train,nefdyhzqtb.mp4
1108,ldvjtwszhi.mp4,FAKE,train,jxpodcendq.mp4
1109,nbzuqruwwg.mp4,FAKE,train,fiiwmeedpe.mp4
1110,upekdcbedf.mp4,FAKE,train,fiiwmeedpe.mp4
1111,fgliksrdtq.mp4,FAKE,train,aamjfukxwp.mp4
1112,sfciaiaglt.mp4,FAKE,train,pharlnoque.mp4
1113,dfgzhzlnpa.mp4,FAKE,train,hrmqefifhs.mp4
1114,xefjpozsjr.mp4,FAKE,train,jzupyirlgk.mp4
1115,vvaprewhzv.mp4,FAKE,train,jfdujlungr.mp4
1116,vxlvixxxtz.mp4,FAKE,train,uetfcmaryk.mp4
1117,wbbmxcrssy.mp4,FAKE,train,vhqzxlahov.mp4
1118,holjfoqmdj.mp4,FAKE,train,mmvggsnizy.mp4
1119,jlfxmldeeu.mp4,FAKE,train,rpwqeunuvn.mp4
1120,hqcieyxrgs.mp4,FAKE,train,nefdyhzqtb.mp4
1121,wpbyhspoiy.mp4,FAKE,train,igydssgspa.mp4
1122,ilrqvcmvno.mp4,FAKE,train,vshavmtpst.mp4
1123,ihgvbkognw.mp4,FAKE,train,irjbukzjqt.mp4
1124,duxjjywsah.mp4,FAKE,train,booejmgaqh.mp4
1125,iabrckrzzb.mp4,FAKE,train,olwhakyyau.mp4
1126,rhcspbranh.mp4,FAKE,train,ttshpcbltc.mp4
1127,lgkqqktrjr.mp4,FAKE,train,qdantvtdji.mp4
1128,czobhnafne.mp4,FAKE,train,ggtwbjkxic.mp4
1129,uerfbpgdbq.mp4,FAKE,train,tyhykbqbab.mp4
1130,dsmdkytbzr.mp4,FAKE,train,qydoetemno.mp4
1131,leekzwugxw.mp4,FAKE,train,ixqaiwtldi.mp4
1132,kngzdgpmbc.mp4,REAL,train,
1133,uetfcmaryk.mp4,REAL,train,
1134,bzqsqecznf.mp4,FAKE,train,kgamulnbhn.mp4
1135,rayxtqfosv.mp4,FAKE,train,jzupyirlgk.mp4
1136,mpfifcflrb.mp4,FAKE,train,aamjfukxwp.mp4
1137,lxvfkzgjyt.mp4,FAKE,train,cbqdpfnktj.mp4
1138,dgvjvwlahu.mp4,FAKE,train,aeolxtsnfc.mp4
1139,hrsiwoxehy.mp4,FAKE,train,gpgubeivem.mp4
1140,ghydpthmab.mp4,FAKE,train,xjefxshzbg.mp4
1141,qckjihxoze.mp4,FAKE,train,eliazncrwl.mp4
1142,jzupyirlgk.mp4,REAL,train,
1143,ihhgledxgx.mp4,FAKE,train,flfzlkjocf.mp4
1144,ymomsmsott.mp4,FAKE,train,fkseutlgmb.mp4
1145,wndeoxjyhk.mp4,FAKE,train,slvfmkhsuf.mp4
1146,xfmbwdszed.mp4,FAKE,train,xkzavewqnh.mp4
1147,kespzwdtyw.mp4,FAKE,train,rpwqeunuvn.mp4
1148,vtwcgcpekm.mp4,FAKE,train,xjfourpghd.mp4
1149,wvidwatgqo.mp4,FAKE,train,tgwpcoljin.mp4
1150,nenpawpvqz.mp4,FAKE,train,bszswtwrra.mp4
1151,nuitrhnxaz.mp4,FAKE,train,korrsqtkke.mp4
1152,yvikpbcqzx.mp4,FAKE,train,bpxxmxuvuy.mp4
1153,szmluuycej.mp4,FAKE,train,pdelmalwsz.mp4
1154,tmfcuimhqe.mp4,FAKE,train,kwqjbgikku.mp4
1155,pbdrtbigux.mp4,FAKE,train,dxepehnhgm.mp4
1156,qfbktumuyy.mp4,FAKE,train,jmzkawfzqt.mp4
1157,ubkjgqjzwl.mp4,FAKE,train,mkdvewbfie.mp4
1158,xktxmoeexp.mp4,FAKE,train,xjefxshzbg.mp4
1159,guoubqfpam.mp4,FAKE,train,hqgndlnyvu.mp4
1160,yblxtrlhpn.mp4,FAKE,train,sefciimtoz.mp4
1161,vusfisygkz.mp4,FAKE,train,zsvfzkpjur.mp4
1162,jfkrcsuslj.mp4,FAKE,train,sondipaqyg.mp4
1163,vgxeuvagxh.mp4,FAKE,train,trlsaggttc.mp4
1164,ixtnoobpji.mp4,FAKE,train,cteqlloxwu.mp4
1165,lfwzebjsmd.mp4,FAKE,train,qydoetemno.mp4
1166,dujqekxrvp.mp4,FAKE,train,unnvrkthai.mp4
1167,skxxieofmi.mp4,FAKE,train,zyeaapjwyg.mp4
1168,dqqzkftrov.mp4,FAKE,train,ncvttqmssc.mp4
1169,ispeyrhmus.mp4,FAKE,train,xkzavewqnh.mp4
1170,eqszckrudp.mp4,FAKE,train,ubbzrfgzer.mp4
1171,tkqqrbkngb.mp4,FAKE,train,qdantvtdji.mp4
1172,mlmtumrnbq.mp4,FAKE,train,bszswtwrra.mp4
1173,bdbryopkaa.mp4,FAKE,train,cbqdpfnktj.mp4
1174,snzyifwhot.mp4,FAKE,train,xjfourpghd.mp4
1175,qmlkqfwxoy.mp4,FAKE,train,tcguvulxvo.mp4
1176,tyhykbqbab.mp4,REAL,train,
1177,fmchohvhsr.mp4,FAKE,train,jfdujlungr.mp4
1178,aruyyclubn.mp4,FAKE,train,ofntcunuqn.mp4
1179,dsrmzmrvxa.mp4,FAKE,train,ozrvtdtxug.mp4
1180,hvkwqeaczn.mp4,FAKE,train,bnsxuqhoei.mp4
1181,kgamulnbhn.mp4,REAL,train,
1182,iqhjifcniy.mp4,FAKE,train,arwiyweadv.mp4
1183,ubgvhnlxkb.mp4,FAKE,train,tcguvulxvo.mp4
1184,cubudyesmd.mp4,FAKE,train,dmadqljrab.mp4
1185,vxwaxehjux.mp4,FAKE,train,cteqlloxwu.mp4
1186,nnnkkjlkwr.mp4,FAKE,train,quwwzmlnqa.mp4
1187,psbmmlmhtt.mp4,FAKE,train,jmzkawfzqt.mp4
1188,howruupkxw.mp4,FAKE,train,trlsaggttc.mp4
1189,eupbthgsbs.mp4,FAKE,train,bszswtwrra.mp4
1190,eztwadaxde.mp4,REAL,train,
1191,cqamutjreg.mp4,FAKE,train,ywiopkwcrj.mp4
1192,hciujjwwnw.mp4,FAKE,train,fkseutlgmb.mp4
1193,lmczsiwqtw.mp4,FAKE,train,slvfmkhsuf.mp4
1194,hdyvindkjk.mp4,FAKE,train,ncvttqmssc.mp4
1195,gdnbcgtfay.mp4,FAKE,train,dscprfjses.mp4
1196,ueuewllftq.mp4,FAKE,train,qdantvtdji.mp4
1197,hmyccfpvbu.mp4,FAKE,train,ozrvtdtxug.mp4
1198,jfcrowripg.mp4,FAKE,train,zsvfzkpjur.mp4
1199,mqicndrfyk.mp4,FAKE,train,unnvrkthai.mp4
1200,lixfkxresa.mp4,FAKE,train,eliazncrwl.mp4
1201,vhqzxlahov.mp4,REAL,train,
1202,xjhewcnmsr.mp4,FAKE,train,bnsxuqhoei.mp4
1203,dnksorsbcm.mp4,FAKE,train,pharlnoque.mp4
1204,fokuimoqkh.mp4,FAKE,train,eztwadaxde.mp4
1205,fdurwujpok.mp4,FAKE,train,kngzdgpmbc.mp4
1206,qmjffjebve.mp4,FAKE,train,cvbubcwkkl.mp4
1207,hbdefybmtv.mp4,FAKE,train,javtxnogey.mp4
1208,ulhxdukmya.mp4,FAKE,train,nhyeoieamo.mp4
1209,ehxzrvgvtx.mp4,FAKE,train,eboqtnoxkv.mp4
1210,zpizpnqfbo.mp4,FAKE,train,njyowkvohi.mp4
1211,oadgeyvzxs.mp4,FAKE,train,khkvfgtevg.mp4
1212,fsdgpysupr.mp4,FAKE,train,xgktqwvknw.mp4
1213,gfnyxvxkjn.mp4,FAKE,train,golysrbdyn.mp4
1214,piskwennwc.mp4,FAKE,train,relrfifywa.mp4
1215,tjkpazonti.mp4,FAKE,train,qmqoprzuhw.mp4
1216,kgzsrmpawl.mp4,FAKE,train,klifbclerd.mp4
1217,rxpqdpvtia.mp4,FAKE,train,cvbubcwkkl.mp4
1218,wwibanagfz.mp4,FAKE,train,vrsdljflug.mp4
1219,qcusznoptm.mp4,FAKE,train,klifbclerd.mp4
1220,phzhxynpjx.mp4,FAKE,train,khkvfgtevg.mp4
1221,lhvrpmfzrh.mp4,FAKE,train,lynaeydofd.mp4
1222,ybpwyzwvjj.mp4,FAKE,train,alrhucxcnv.mp4
1223,ijzokipecn.mp4,FAKE,train,golysrbdyn.mp4
1224,qxobwvomwm.mp4,FAKE,train,xyioxposka.mp4
1225,zhkizxdcnc.mp4,FAKE,train,nglohvjfku.mp4
1226,ialahsnskn.mp4,FAKE,train,alrhucxcnv.mp4
1227,ixuvnlwtrp.mp4,FAKE,train,unltsfsceq.mp4
1228,aufudlkirv.mp4,FAKE,train,wrcelewmpa.mp4
1229,lecjgdqkqm.mp4,FAKE,train,ywngdqvpcd.mp4
1230,kzkjzasyez.mp4,FAKE,train,qhzlgrtgto.mp4
1231,myrikcpius.mp4,FAKE,train,lynaeydofd.mp4
1232,yidtlofved.mp4,FAKE,train,qmqoprzuhw.mp4
1233,adtftvevja.mp4,FAKE,train,buywrbgfqy.mp4
1234,yzpgejhltv.mp4,FAKE,train,pmcecvmwlg.mp4
1235,rijudscyuc.mp4,FAKE,train,vrsdljflug.mp4
1236,nmjesbwiux.mp4,REAL,train,
1237,dviplwhgui.mp4,FAKE,train,yohcyoltlz.mp4
1238,iarkkhmyta.mp4,REAL,train,
1239,ozeczmmafh.mp4,FAKE,train,nglohvjfku.mp4
1240,lxvdbjndkc.mp4,FAKE,train,eboqtnoxkv.mp4
1241,ncslcpqowh.mp4,FAKE,train,eboqtnoxkv.mp4
1242,ywngdqvpcd.mp4,REAL,train,
1243,buywrbgfqy.mp4,REAL,train,
1244,lqijupwllg.mp4,FAKE,train,njyowkvohi.mp4
